2026-02-24 17:31:54 UTC-6,
0.698716667,1.222458669
0.700383333,1.222458669
0.70205,1.222463325
0.703716667,1.222463325
0.705383333,1.222467982
0.70705,1.222472638
0.708716667,1.222477295
0.710383333,1.222481952
0.71205,1.222486608
0.713716667,1.222491265
0.715383333,1.222495922
0.71705,1.222500578
0.718716667,1.222505235
0.7204,1.222505235
0.722066667,1.222505235
0.723733333,1.222505235
0.7254,1.222505235
0.727066667,1.222505235
0.728733333,1.222500578
0.7304,1.222495922
0.732066667,1.222491265
0.733733333,1.222486608
0.7354,1.222481952
0.737066667,1.222477295
0.738733333,1.222477295
0.7404,1.222481952
0.742066667,1.222491265
0.743733333,1.222495922
0.7454,1.222505235
0.747066667,1.222514548
0.748733333,1.222519205
0.750416667,1.222519205
0.752083333,1.222519205
0.75375,1.222514548
0.755416667,1.222509891
0.757083333,1.222505235
0.75875,1.222505235
0.760416667,1.222505235
0.762083333,1.222505235
0.76375,1.222509891
0.765416667,1.222519205
0.767083333,1.222523861
0.76875,1.222533174
0.770416667,1.222537831
0.772083333,1.222542488
0.77375,1.222542488
0.775416667,1.222547144
0.777083333,1.222547144
0.77875,1.222551801
0.780433333,1.222561114
0.7821,1.222565771
0.783766667,1.222575084
0.785433333,1.222589054
0.7871,1.222598367
0.788766667,1.22260768
0.790433333,1.222616993
0.7921,1.222626307
0.793766667,1.222626307
0.795433333,1.222630963
0.7971,1.222630963
0.798766667,1.222626307
0.800433333,1.22262165
0.8021,1.222616993
0.803766667,1.22260768
0.805433333,1.222603024
0.8071,1.22259371
0.808766667,1.22259371
0.81045,1.22259371
0.812116667,1.222598367
0.813783333,1.222603024
0.81545,1.222612337
0.817116667,1.22262165
0.818783333,1.222630963
0.82045,1.222644933
0.822116667,1.222654246
0.823783333,1.222658903
0.82545,1.222668216
0.827116667,1.222677529
0.828783333,1.222686843
0.83045,1.222691499
0.832116667,1.222700812
0.833783333,1.222705469
0.83545,1.222714782
0.837116667,1.222719439
0.838783333,1.222719439
0.84045,1.222724096
0.842133333,1.222724096
0.8438,1.222728752
0.845466667,1.222733409
0.847133333,1.222738065
0.8488,1.222738065
0.850466667,1.222742722
0.852133333,1.222747379
0.8538,1.222747379
0.855466667,1.222747379
0.857133333,1.222747379
0.8588,1.222747379
0.860466667,1.222747379
0.862133333,1.222747379
0.8638,1.222747379
0.865466667,1.222752035
0.867133333,1.222752035
0.868816667,1.222756692
0.870483333,1.222761348
0.87215,1.222761348
0.873816667,1.222761348
0.875483333,1.222761348
0.87715,1.222756692
0.878816667,1.222752035
0.880483333,1.222742722
0.88215,1.222738065
0.883816667,1.222738065
0.885483333,1.222733409
0.88715,1.222738065
0.888816667,1.222738065
0.890483333,1.222742722
0.89215,1.222747379
0.893816667,1.222752035
0.895483333,1.222756692
0.89715,1.222761348
0.898816667,1.222761348
0.900483333,1.222761348
0.90215,1.222766005
0.903833333,1.222766005
0.9055,1.222766005
0.907166667,1.222770662
0.908833333,1.222770662
0.9105,1.222775318
0.912166667,1.222775318
0.913833333,1.222770662
0.9155,1.222770662
0.917166667,1.222766005
0.918833333,1.222761348
0.9205,1.222756692
0.922166667,1.222756692
0.923833333,1.222756692
0.9255,1.222756692
0.927166667,1.222756692
0.928833333,1.222761348
0.9305,1.222766005
0.932166667,1.222766005
0.93385,1.222770662
0.935516667,1.222775318
0.937183333,1.222775318
0.93885,1.222775318
0.940516667,1.222775318
0.942183333,1.222770662
0.94385,1.222766005
0.945516667,1.222761348
0.947183333,1.222756692
0.94885,1.222756692
0.950516667,1.222756692
0.952183333,1.222761348
0.95385,1.222770662
0.955516667,1.222775318
0.957183333,1.222779975
0.95885,1.222784632
0.960516667,1.222789288
0.9622,1.222789288
0.963866667,1.222793945
0.965533333,1.222798601
0.9672,1.222798601
0.968866667,1.222807915
0.970533333,1.222812571
0.9722,1.222817228
0.973866667,1.222821884
0.975533333,1.222826541
0.9772,1.222821884
0.978866667,1.222817228
0.980533333,1.222812571
0.9822,1.222803258
0.983866667,1.222793945
0.985533333,1.222784632
0.9872,1.222775318
0.988866667,1.222770662
0.990533333,1.222770662
0.9922,1.222775318
0.993883333,1.222779975
0.99555,1.222784632
0.997216667,1.222789288
0.998883333,1.222789288
1.00055,1.222789288
1.002216667,1.222789288
1.003883333,1.222784632
1.00555,1.222775318
1.007216667,1.222770662
1.008883333,1.222761348
1.01055,1.222752035
1.012216667,1.222747379
1.013883333,1.222742722
1.01555,1.222738065
1.017216667,1.222738065
1.018883333,1.222738065
1.02055,1.222738065
1.022216667,1.222742722
1.0239,1.222742722
1.025566667,1.222747379
1.027233333,1.222752035
1.0289,1.222761348
1.030566667,1.222766005
1.032233333,1.222770662
1.0339,1.222770662
1.035566667,1.222775318
1.037233333,1.222775318
1.0389,1.222775318
1.040566667,1.222775318
1.042233333,1.222770662
1.0439,1.222766005
1.045566667,1.222756692
1.047233333,1.222752035
1.0489,1.222742722
1.050566667,1.222738065
1.052233333,1.222733409
1.0539,1.222733409
1.055583333,1.222733409
1.05725,1.222733409
1.058916667,1.222738065
1.060583333,1.222742722
1.06225,1.222747379
1.063916667,1.222747379
1.065583333,1.222752035
1.06725,1.222747379
1.068916667,1.222747379
1.070583333,1.222742722
1.07225,1.222742722
1.073916667,1.222738065
1.075583333,1.222738065
1.07725,1.222733409
1.078916667,1.222733409
1.080583333,1.222738065
1.08225,1.222738065
1.083916667,1.222742722
1.0856,1.222742722
1.087266667,1.222747379
1.088933333,1.222752035
1.0906,1.222752035
1.092266667,1.222756692
1.093933333,1.222756692
1.0956,1.222756692
1.097266667,1.222752035
1.098933333,1.222752035
1.1006,1.222747379
1.102266667,1.222747379
1.103933333,1.222747379
1.1056,1.222747379
1.107266667,1.222747379
1.108933333,1.222747379
1.1106,1.222752035
1.112266667,1.222756692
1.113933333,1.222761348
1.115616667,1.222766005
1.117283333,1.222770662
1.11895,1.222766005
1.120616667,1.222761348
1.122283333,1.222752035
1.12395,1.222742722
1.125616667,1.222733409
1.127283333,1.222719439
1.12895,1.222710126
1.130616667,1.222705469
1.132283333,1.222700812
1.13395,1.222700812
1.135616667,1.222700812
1.137283333,1.222700812
1.13895,1.222710126
1.140616667,1.222714782
1.142283333,1.222724096
1.14395,1.222733409
1.145633333,1.222747379
1.1473,1.222756692
1.148966667,1.222766005
1.150633333,1.222770662
1.1523,1.222775318
1.153966667,1.222775318
1.155633333,1.222770662
1.1573,1.222766005
1.158966667,1.222756692
1.160633333,1.222747379
1.1623,1.222742722
1.163966667,1.222738065
1.165633333,1.222733409
1.1673,1.222733409
1.168983333,1.222738065
1.170633333,1.222742722
1.1723,1.222752035
1.173983333,1.222756692
1.17565,1.222756692
1.177316667,1.222756692
1.178983333,1.222752035
1.18065,1.222742722
1.182316667,1.222733409
1.183983333,1.222724096
1.18565,1.222714782
1.187316667,1.222710126
1.188983333,1.222705469
1.19065,1.222705469
1.192316667,1.222705469
1.193983333,1.222710126
1.19565,1.222714782
1.197316667,1.222714782
1.198983333,1.222719439
1.20065,1.222719439
1.202333333,1.222719439
1.203983333,1.222719439
1.205666667,1.222714782
1.207333333,1.222710126
1.209,1.222705469
1.210666667,1.222700812
1.212333333,1.222696156
1.214,1.222696156
1.215666667,1.222696156
1.217333333,1.222700812
1.219,1.222705469
1.220666667,1.222710126
1.222333333,1.222714782
1.224,1.222714782
1.225666667,1.222714782
1.227333333,1.222710126
1.229,1.222705469
1.230666667,1.222700812
1.232333333,1.222700812
1.234,1.222696156
1.235666667,1.222696156
1.23735,1.222700812
1.239016667,1.222705469
1.240683333,1.222710126
1.24235,1.222719439
1.244016667,1.222724096
1.245683333,1.222728752
1.24735,1.222733409
1.249016667,1.222738065
1.250683333,1.222733409
1.25235,1.222733409
1.254016667,1.222728752
1.255683333,1.222719439
1.25735,1.222710126
1.259016667,1.222705469
1.260683333,1.222696156
1.26235,1.222686843
1.264016667,1.222677529
1.265683333,1.222672873
1.267366667,1.222668216
1.269033333,1.22266356
1.2707,1.22266356
1.272366667,1.222658903
1.274033333,1.22266356
1.2757,1.22266356
1.277366667,1.222668216
1.279033333,1.222672873
1.2807,1.222677529
1.282366667,1.222682186
1.284033333,1.222691499
1.2857,1.222700812
1.287366667,1.222710126
1.289033333,1.222714782
1.2907,1.222714782
1.292366667,1.222714782
1.294033333,1.222705469
1.2957,1.222696156
1.297366667,1.222686843
1.29905,1.222677529
1.300716667,1.222668216
1.302383333,1.22266356
1.30405,1.22266356
1.305716667,1.222668216
1.307383333,1.222672873
1.30905,1.222682186
1.310716667,1.222691499
1.312383333,1.222700812
1.31405,1.222710126
1.315716667,1.222710126
1.317383333,1.222710126
1.31905,1.222700812
1.320716667,1.222696156
1.322383333,1.222682186
1.32405,1.222672873
1.325716667,1.222668216
1.327383333,1.22266356
1.329066667,1.222658903
1.330733333,1.222658903
1.3324,1.222658903
1.334066667,1.222658903
1.335733333,1.222658903
1.3374,1.222658903
1.339066667,1.22266356
1.340733333,1.22266356
1.3424,1.222668216
1.344066667,1.222668216
1.345733333,1.222668216
1.3474,1.222672873
1.349066667,1.222672873
1.350733333,1.222672873
1.3524,1.222672873
1.354066667,1.222672873
1.355733333,1.222677529
1.357416667,1.222677529
1.359083333,1.222677529
1.36075,1.222672873
1.362416667,1.222672873
1.364083333,1.222668216
1.36575,1.222668216
1.367416667,1.222668216
1.369083333,1.222672873
1.37075,1.222677529
1.372416667,1.222682186
1.374083333,1.222686843
1.37575,1.222691499
1.377416667,1.222700812
1.379083333,1.222705469
1.38075,1.222710126
1.382416667,1.222710126
1.384083333,1.222714782
1.38575,1.222714782
1.387416667,1.222714782
1.3891,1.222714782
1.390766667,1.222714782
1.392433333,1.222719439
1.3941,1.222719439
1.395766667,1.222724096
1.397433333,1.222724096
1.3991,1.222728752
1.400766667,1.222728752
1.402433333,1.222733409
1.4041,1.222733409
1.405766667,1.222733409
1.407433333,1.222738065
1.4091,1.222742722
1.410766667,1.222742722
1.412433333,1.222747379
1.4141,1.222752035
1.415766667,1.222752035
1.417433333,1.222752035
1.419116667,1.222752035
1.420783333,1.222752035
1.42245,1.222747379
1.424116667,1.222742722
1.425783333,1.222742722
1.42745,1.222742722
1.429116667,1.222742722
1.430783333,1.222747379
1.43245,1.222756692
1.434116667,1.222766005
1.435783333,1.222775318
1.43745,1.222784632
1.439116667,1.222789288
1.440783333,1.222793945
1.44245,1.222798601
1.444116667,1.222798601
1.445783333,1.222798601
1.44745,1.222798601
1.449133333,1.222798601
1.4508,1.222798601
1.452466667,1.222803258
1.454133333,1.222807915
1.4558,1.222812571
1.457466667,1.222817228
1.459133333,1.222821884
1.4608,1.222821884
1.462466667,1.222826541
1.464133333,1.222826541
1.4658,1.222821884
1.467466667,1.222821884
1.469133333,1.222821884
1.4708,1.222826541
1.472466667,1.222831198
1.474133333,1.222845167
1.4758,1.222859137
1.477483333,1.222873107
1.47915,1.222891734
1.480816667,1.222905703
1.482483333,1.222919673
1.48415,1.222928987
1.485816667,1.2229383
1.487483333,1.222942956
1.48915,1.222942956
1.490816667,1.222947613
1.492483333,1.22295227
1.49415,1.22295227
1.495816667,1.222956926
1.497483333,1.222966239
1.49915,1.222970896
1.500816667,1.222984866
1.502483333,1.222994179
1.50415,1.223008149
1.505816667,1.223017462
1.507483333,1.223022119
1.50915,1.223031432
1.510833333,1.223031432
1.5125,1.223036089
1.514166667,1.223036089
1.515833333,1.223040745
1.5175,1.223050058
1.519166667,1.223059372
1.520833333,1.223068685
1.5225,1.223077998
1.524166667,1.223087311
1.525833333,1.223096625
1.5275,1.223101281
1.529166667,1.223101281
1.530833333,1.223101281
1.5325,1.223101281
1.534166667,1.223101281
1.535833333,1.223101281
1.5375,1.223110594
1.539166667,1.223119908
1.540833333,1.223129221
1.542516667,1.223143191
1.544183333,1.223161817
1.54585,1.223175787
1.547516667,1.223194413
1.549183333,1.223208383
1.55085,1.223222353
1.552516667,1.223236323
1.554183333,1.223250293
1.55585,1.223259606
1.557516667,1.223268919
1.559183333,1.223273576
1.56085,1.223273576
1.562516667,1.223273576
1.564183333,1.223273576
1.56585,1.223273576
1.567516667,1.223273576
1.569183333,1.223278232
1.570866667,1.223282889
1.572533333,1.223292202
1.5742,1.223306172
1.575866667,1.223320142
1.577533333,1.223334112
1.5792,1.223348082
1.580866667,1.223362052
1.582533333,1.223371365
1.5842,1.223380678
1.585866667,1.223385335
1.587533333,1.223389991
1.5892,1.223394648
1.590866667,1.223399304
1.592533333,1.223403961
1.5942,1.223408618
1.595866667,1.223417931
1.597533333,1.223427244
1.5992,1.223436557
1.600883333,1.223450527
1.60255,1.223464497
1.604216667,1.223478467
1.605883333,1.223492437
1.60755,1.223506407
1.609216667,1.223520376
1.610883333,1.223534346
1.61255,1.223548316
1.614216667,1.223557629
1.615883333,1.223566942
1.61755,1.223576256
1.619216667,1.223580912
1.620883333,1.223585569
1.62255,1.223585569
1.624216667,1.223585569
1.625883333,1.223590226
1.62755,1.223594882
1.629216667,1.223599539
1.630883333,1.223604195
1.632566667,1.223613509
1.634233333,1.223618165
1.6359,1.223627478
1.637566667,1.223636792
1.639233333,1.223646105
1.6409,1.223660075
1.642566667,1.223669388
1.644233333,1.223683358
1.6459,1.223697328
1.647566667,1.223711297
1.649233333,1.223725267
1.6509,1.223734581
1.652566667,1.223739237
1.654233333,1.223743894
1.6559,1.223743894
1.657566667,1.22374855
1.659233333,1.22374855
1.6609,1.223753207
1.662583333,1.22376252
1.66425,1.22377649
1.665916667,1.22379046
1.667583333,1.223809086
1.66925,1.223827713
1.670916667,1.223841683
1.672583333,1.223855652
1.67425,1.223864966
1.675916667,1.223874279
1.677583333,1.223874279
1.67925,1.223878936
1.680916667,1.223878936
1.682583333,1.223878936
1.68425,1.223878936
1.685916667,1.223883592
1.687583333,1.223888249
1.68925,1.223897562
1.690916667,1.223906875
1.6926,1.223920845
1.694266667,1.223934815
1.695933333,1.223944128
1.6976,1.223953441
1.699266667,1.223962755
1.700933333,1.223967411
1.7026,1.223972068
1.704266667,1.223976724
1.705933333,1.223976724
1.7076,1.223981381
1.709266667,1.223986038
1.710933333,1.223986038
1.7126,1.223990694
1.714266667,1.223995351
1.715933333,1.224000007
1.7176,1.224000007
1.719266667,1.224004664
1.720933333,1.224004664
1.7226,1.224004664
1.724283333,1.224004664
1.72595,1.224004664
1.727616667,1.224004664
1.729283333,1.224000007
1.73095,1.224004664
1.732616667,1.224004664
1.734283333,1.224004664
1.73595,1.224004664
1.737616667,1.224004664
1.739283333,1.224000007
1.74095,1.223995351
1.742616667,1.223990694
1.744283333,1.223986038
1.74595,1.223986038
1.747616667,1.223986038
1.749283333,1.223986038
1.75095,1.223990694
1.752616667,1.223995351
1.7543,1.223995351
1.755966667,1.223995351
1.757633333,1.223995351
1.7593,1.223990694
1.760966667,1.223986038
1.762633333,1.223976724
1.7643,1.223967411
1.765966667,1.223953441
1.767633333,1.223939472
1.7693,1.223925502
1.770966667,1.223911532
1.772633333,1.223897562
1.7743,1.223888249
1.775966667,1.223878936
1.777633333,1.223869622
1.7793,1.223864966
1.780966667,1.223855652
1.78265,1.223850996
1.784316667,1.223846339
1.785983333,1.223837026
1.78765,1.223832369
1.789316667,1.2238184
1.790983333,1.22380443
1.79265,1.22379046
1.794316667,1.223771833
1.795983333,1.223753207
1.79765,1.223734581
1.799316667,1.223711297
1.800983333,1.223683358
1.80265,1.223660075
1.804316667,1.223636792
1.805983333,1.223613509
1.80765,1.223594882
1.809316667,1.223576256
1.810983333,1.223557629
1.81265,1.223543659
1.814333333,1.223534346
1.816,1.223525033
1.817666667,1.22351572
1.819333333,1.22350175
1.821,1.223483123
1.822666667,1.223464497
1.824333333,1.223436557
1.826,1.223403961
1.827666667,1.223376021
1.829333333,1.223343425
1.831,1.223310829
1.832666667,1.223282889
1.834333333,1.223254949
1.836,1.22322701
1.837666667,1.223203727
1.839333333,1.223180444
1.841,1.223152504
1.842666667,1.223129221
1.84435,1.223105938
1.846016667,1.223077998
1.847683333,1.223050058
1.84935,1.223022119
1.851016667,1.222994179
1.852683333,1.222961583
1.85435,1.222928987
1.856016667,1.222891734
1.857683333,1.222854481
1.85935,1.222821884
1.861016667,1.222784632
1.862683333,1.222752035
1.86435,1.222719439
1.866016667,1.222696156
1.867683333,1.222668216
1.86935,1.222644933
1.871016667,1.22262165
1.872683333,1.222598367
1.87435,1.222575084
1.876033333,1.222547144
1.8777,1.222514548
1.879366667,1.222481952
1.881033333,1.222444699
1.8827,1.222402789
1.884366667,1.22236088
1.886033333,1.22231897
1.8877,1.222277061
1.889366667,1.222235151
1.891033333,1.222193242
1.8927,1.222151332
1.894366667,1.222109423
1.896033333,1.22207217
1.8977,1.222034917
1.899366667,1.221997664
1.901033333,1.221960411
1.9027,1.221918502
1.904366667,1.221881249
1.90605,1.221843996
1.907716667,1.221806743
1.909383333,1.22176949
1.91105,1.221732237
1.912716667,1.221694984
1.914383333,1.221657731
1.91605,1.221625135
1.917716667,1.221587882
1.919383333,1.221550629
1.92105,1.221513376
1.922716667,1.221471467
1.924383333,1.221429557
1.92605,1.221387648
1.927716667,1.221345738
1.929383333,1.221303829
1.93105,1.221261919
1.932716667,1.22122001
1.934383333,1.2211781
1.936066667,1.221136191
1.937733333,1.221098938
1.9394,1.221057028
1.941066667,1.221019775
1.942733333,1.220982522
1.9444,1.220945269
1.946066667,1.220912673
1.947733333,1.22087542
1.9494,1.220838167
1.951066667,1.220800914
1.952733333,1.220759005
1.9544,1.220721752
1.956066667,1.220679843
1.957733333,1.220637933
1.9594,1.22060068
1.961066667,1.220558771
1.962733333,1.220512204
1.9644,1.220470295
1.966066667,1.220423729
1.96775,1.220377163
1.969416667,1.220335253
1.971083333,1.220288687
1.97275,1.220246778
1.974416667,1.220209525
1.976083333,1.220172272
1.97775,1.220139675
1.979416667,1.220107079
1.981083333,1.220074483
1.98275,1.220041887
1.984416667,1.22000929
1.986083333,1.219972037
1.98775,1.219930128
1.989416667,1.219883562
