2026-02-24 15:13:39 UTC-6
20 uM IC standard G5
-3689fb28:19c913099aa:-7fb5

Anion General
7796
min,µS/cm
0.09673333333333378,1.2101000180514996
0.09839999999999982,1.2101093312772502
0.10006666666666675,1.210113987890125
0.10173333333333368,1.2101233011158756
0.10339999999999971,1.2101326143416262
0.10506666666666664,1.2101419275673768
0.10673333333333357,1.2101558974060023
0.10839999999999961,1.2101698672446282
0.11006666666666653,1.210183837083254
0.11173333333333346,1.2101978069218795
0.11340000000000039,1.21020712014763
0.11506666666666643,1.210221089986256
0.11673333333333336,1.2102304032120061
0.11840000000000028,1.2102397164377567
0.12006666666666632,1.2102536862763826
0.12173333333333325,1.2102676561150085
0.12340000000000018,1.210281625953634
0.12506666666666622,1.2103002524051352
0.12675000000000036,1.2103235354695112
0.1284166666666664,1.2103421619210124
0.13008333333333333,1.2103654449853885
0.13175000000000026,1.2103840714368896
0.1334166666666663,1.2104026978883904
0.13508333333333322,1.2104259809527669
0.13675000000000015,1.2104399507913923
0.13841666666666708,1.2104585772428935
0.14008333333333312,1.2104772036943947
0.14175000000000004,1.2104911735330202
0.14341666666666697,1.2105097999845214
0.145083333333333,1.2105237698231468
0.14674999999999994,1.2105330830488974
0.14841666666666686,1.2105470528875228
0.1500833333333338,1.2105563661132734
0.15174999999999983,1.2105610227261487
0.15341666666666676,1.2105703359518993
0.15508333333333368,1.2105749925647746
0.15674999999999972,1.21057964917765
0.15843333333333298,1.2105889624034
0.1600999999999999,1.2105936190162758
0.16176666666666684,1.210602932242026
0.16343333333333376,1.2106169020806519
0.1650999999999998,1.2106308719192773
0.16676666666666673,1.2106494983707785
0.16843333333333366,1.2106681248222797
0.1700999999999997,1.2106867512737804
0.17176666666666662,1.2107053777252812
0.17343333333333355,1.2107286607896577
0.1750999999999996,1.2107472872411584
0.17676666666666652,1.2107659136926596
0.17843333333333344,1.2107891967570357
0.18010000000000037,1.2108031665956616
0.1817666666666664,1.2108217930471623
0.18343333333333334,1.2108404194986635
0.18510000000000026,1.2108543893372894
0.18678333333333352,1.2108637025630395
0.18845000000000045,1.2108730157887901
0.1901166666666665,1.2108823290145407
0.19178333333333342,1.2108916422402913
0.19345000000000034,1.210900955466042
0.19511666666666638,1.2109102686917925
0.1967833333333333,1.2109149253046674
0.19845000000000024,1.210924238530418
0.20011666666666628,1.2109335517561686
0.2017833333333332,1.2109428649819192
0.20345000000000013,1.210947521594794
0.20511666666666706,1.2109521782076698
0.2067833333333331,1.2109568348205446
0.20845000000000002,1.21096149143342
0.21011666666666695,1.2109661480462952
0.211783333333333,1.2109708046591705
0.21344999999999992,1.2109801178849207
0.21511666666666684,1.2109894311106713
0.2168000000000001,1.2110034009492971
0.21846666666666703,1.211017370787923
0.22013333333333307,1.2110359972394242
0.2218,1.211054623690925
0.22346666666666692,1.2110732501424257
0.22513333333333296,1.211091876593927
0.2267999999999999,1.211110503045428
0.22846666666666682,1.2111244728840536
0.23013333333333374,1.211138442722679
0.23179999999999978,1.2111477559484296
0.2334666666666667,1.2111570691741802
0.23513333333333364,1.2111663823999308
0.23679999999999968,1.2111756956256814
0.2384666666666666,1.2111803522385562
0.24013333333333353,1.2111896654643068
0.24180000000000046,1.2111943220771826
0.2434666666666665,1.2112036353029327
0.24513333333333343,1.211208291915808
0.24680000000000035,1.2112176051415586
0.2484833333333336,1.2112222617544335
0.25014999999999965,1.211231574980184
0.2518166666666666,1.2112362315930594
0.2534833333333335,1.21124554481881
0.25514999999999954,1.2112548580445606
0.25681666666666647,1.2112688278831865
0.2584833333333334,1.2112781411089366
0.2601500000000003,1.2112921109475625
0.26181666666666636,1.211301424173313
0.2634833333333333,1.2113107373990637
0.2651500000000002,1.2113153940119386
0.26681666666666626,1.2113247072376891
0.2684833333333332,1.2113340204634397
0.2701500000000001,1.2113433336891903
0.27181666666666704,1.2113573035278158
0.2734833333333331,1.2113666167535664
0.27515,1.2113805865921918
0.27681666666666693,1.2113945564308182
0.2785000000000002,1.2114085262694436
0.2801666666666671,1.2114178394951942
0.28183333333333316,1.2114318093338197
0.2835000000000001,1.2114411225595703
0.285166666666667,1.2114504357853209
0.28683333333333305,1.2114550923981957
0.2885,1.2114597490110715
0.2901666666666669,1.211469062236822
0.29183333333333294,1.211473718849697
0.29349999999999987,1.2114830320754475
0.2951666666666668,1.2114876886883228
0.2968333333333337,1.211497001914073
0.29849999999999977,1.2115016585269487
0.3001666666666667,1.2115109717526993
0.3018333333333336,1.2115202849784494
0.30349999999999966,1.2115295982042
0.3051666666666666,1.2115389114299502
0.3068333333333335,1.2115482246557008
0.30849999999999955,1.2115575378814514
0.3101833333333337,1.211566851107202
0.31184999999999974,1.2115761643329526
0.31351666666666667,1.2115808209458274
0.3151833333333336,1.211590134171578
0.31684999999999963,1.211590134171578
0.31851666666666656,1.2115947907844533
0.3201833333333335,1.2115994473973286
0.3218500000000004,1.2115994473973286
0.32351666666666645,1.211604104010204
0.3251833333333334,1.2116134172359545
0.3268500000000003,1.2116180738488298
0.32851666666666635,1.2116273870745804
0.3301833333333333,1.2116367003003305
0.3318500000000002,1.2116506701389564
0.3335166666666671,1.211659983364707
0.33518333333333317,1.2116739532033325
0.3368500000000001,1.2116879230419584
0.338516666666667,1.2116972362677085
0.3402000000000003,1.2117065494934591
0.3418666666666663,1.2117112061063349
0.34353333333333325,1.2117158627192097
0.3452000000000002,1.211720519332085
0.3468666666666662,1.2117251759449603
0.34853333333333314,1.2117298325578356
0.35020000000000007,1.211734489170711
0.351866666666667,1.2117391457835858
0.35353333333333303,1.2117438023964615
0.35519999999999996,1.2117531156222117
0.3568666666666669,1.2117670854608376
0.3585333333333329,1.211781055299463
0.36019999999999985,1.211795025138089
0.3618666666666668,1.2118089949767148
0.3635333333333337,1.2118183082024654
0.36519999999999975,1.211827621428216
0.3668666666666667,1.2118322780410908
0.3685333333333336,1.2118322780410908
0.37021666666666686,1.2118322780410908
0.3718833333333338,1.211827621428216
0.3735499999999998,1.2118229648153402
0.37521666666666675,1.2118229648153402
0.3768833333333337,1.2118229648153402
0.3785499999999997,1.2118229648153402
0.38021666666666665,1.211827621428216
0.3818833333333336,1.2118322780410908
0.3835499999999996,1.2118415912668414
0.38521666666666654,1.2118462478797167
0.38688333333333347,1.2118555611054669
0.3885500000000004,1.2118602177183426
0.39021666666666643,1.2118695309440932
0.39188333333333336,1.211874187556968
0.3935500000000003,1.2118788441698434
0.3952166666666663,1.211888157395594
0.39688333333333325,1.2118928140084693
0.3985500000000002,1.2119021272342199
0.40023333333333344,1.2119067838470947
0.40190000000000037,1.2119160970728453
0.4035666666666664,1.2119207536857206
0.40523333333333333,1.2119300669114712
0.40690000000000026,1.2119347235243465
0.4085666666666663,1.2119393801372214
0.4102333333333332,1.211944036750097
0.41190000000000015,1.211948693362972
0.4135666666666671,1.2119533499758472
0.4152333333333331,1.2119580065887225
0.41690000000000005,1.2119626632015978
0.418566666666667,1.211971976427348
0.420233333333333,1.2119766330402237
0.42189999999999994,1.2119812896530986
0.42356666666666687,1.2119859462659743
0.4252333333333338,1.2119906028788492
0.42689999999999984,1.2119952594917245
0.42856666666666676,1.2119999161045998
0.43025,1.2119999161045998
0.43191666666666695,1.212004572717475
0.433583333333333,1.2120092293303504
0.4352499999999999,1.2120138859432252
0.43691666666666684,1.2120138859432252
0.43858333333333377,1.212018542556101
0.4402499999999998,1.2120231991689758
0.44191666666666674,1.2120278557818516
0.44358333333333366,1.2120278557818516
0.4452499999999997,1.2120325123947264
0.44691666666666663,1.2120325123947264
0.44858333333333356,1.2120371690076017
0.4502499999999996,1.212041825620477
0.4519166666666665,1.2120511388462276
0.45358333333333345,1.2120557954591025
0.4552500000000004,1.212065108684853
0.4569166666666664,1.2120744219106037
0.45858333333333334,1.212079078523479
0.4602666666666666,1.2120837351363543
0.46193333333333353,1.2120837351363543
0.46360000000000046,1.2120837351363543
0.4652666666666665,1.2120837351363543
0.4669333333333334,1.212079078523479
0.46860000000000035,1.212079078523479
0.4702666666666664,1.2120837351363543
0.4719333333333333,1.2120883917492296
0.47360000000000024,1.2120930483621049
0.4752666666666663,1.2121023615878554
0.4769333333333332,1.2121116748136056
0.47860000000000014,1.2121209880393562
0.48026666666666706,1.2121303012651063
0.4819333333333331,1.212134957877982
0.48360000000000003,1.212139614490857
0.48526666666666696,1.2121489277166075
0.486933333333333,1.2121489277166075
0.4885999999999999,1.2121535843294828
0.49026666666666685,1.2121535843294828
0.4919500000000001,1.2121535843294828
0.49361666666666704,1.2121535843294828
0.4952833333333331,1.2121535843294828
0.49695,1.2121582409423581
0.49861666666666693,1.2121582409423581
0.500283333333333,1.2121628975552334
0.5019499999999999,1.2121628975552334
0.5036166666666668,1.2121675541681087
0.5052833333333338,1.2121675541681087
0.5069499999999998,1.2121722107809836
0.5086166666666667,1.2121722107809836
0.5102833333333336,1.2121768673938593
0.5119666666666669,1.2121815240067342
0.5136333333333338,1.21218618061961
0.5152999999999999,1.2121908372324848
0.5169666666666668,1.21219549384536
0.5186333333333337,1.2122048070711107
0.5202999999999998,1.212209463683986
0.5219666666666667,1.2122141202968608
0.5236333333333336,1.2122234335226114
0.5252999999999997,1.2122280901354872
0.5269666666666666,1.212232746748362
0.5286333333333335,1.2122374033612373
0.5302999999999995,1.2122374033612373
0.5319666666666665,1.2122374033612373
0.5336333333333334,1.2122420599741126
0.5353000000000003,1.2122420599741126
0.5369666666666664,1.2122420599741126
0.5386333333333333,1.212246716586988
0.5403000000000002,1.2122513731998632
0.5419666666666663,1.212256029812738
0.5436333333333332,1.2122606864256138
0.5453000000000001,1.2122653430384887
0.546966666666667,1.212269999651364
0.5486333333333331,1.212269999651364
0.5503,1.212269999651364
0.5519666666666669,1.2122653430384887
0.5536500000000002,1.2122653430384887
0.5553166666666671,1.2122653430384887
0.5569833333333332,1.2122653430384887
0.5586500000000001,1.2122653430384887
0.560316666666667,1.212269999651364
0.5619833333333331,1.212269999651364
0.56365,1.2122793128771145
0.5653166666666669,1.2122839694899898
0.5669833333333338,1.2122886261028651
0.5686499999999999,1.2122932827157404
0.5703166666666668,1.2122932827157404
0.5719833333333337,1.2122932827157404
0.5736499999999998,1.2122932827157404
0.5753166666666667,1.2122886261028651
0.5769833333333336,1.2122839694899898
0.5786499999999997,1.2122793128771145
0.5803166666666666,1.2122746562642392
0.5819833333333335,1.212269999651364
0.5836666666666668,1.2122653430384887
0.5853333333333337,1.2122653430384887
0.5869999999999997,1.2122653430384887
0.5886666666666667,1.212269999651364
0.5903333333333336,1.2122746562642392
0.5919999999999996,1.2122839694899898
0.5936666666666666,1.2122932827157404
0.5953333333333335,1.212302595941491
0.5970000000000004,1.2123119091672412
0.5986666666666665,1.2123212223929918
0.6003333333333334,1.212325879005867
0.6020000000000003,1.212330535618742
0.6036666666666664,1.2123351922316177
0.6053333333333333,1.2123398488444925
0.6070000000000002,1.2123398488444925
0.6086833333333335,1.2123398488444925
0.6103500000000004,1.2123398488444925
0.6120166666666664,1.2123398488444925
0.6136833333333334,1.2123398488444925
0.6153500000000003,1.2123398488444925
0.6170166666666663,1.2123398488444925
0.6186833333333333,1.2123445054573683
0.6203500000000002,1.2123491620702431
0.6220166666666662,1.2123538186831184
0.6236833333333331,1.212363131908869
0.6253500000000001,1.2123724451346192
0.627016666666667,1.212377101747495
0.628683333333333,1.2123864149732455
0.63035,1.2123910715861204
0.6320166666666669,1.2123910715861204
0.6336833333333329,1.2123910715861204
0.6353499999999999,1.2123910715861204
0.6370166666666668,1.2123864149732455
0.6386833333333337,1.2123864149732455
0.6403499999999998,1.2123817583603698
0.642033333333333,1.212377101747495
0.6436999999999999,1.212377101747495
0.6453666666666669,1.212377101747495
0.6470333333333338,1.2123817583603698
0.6486999999999998,1.2123864149732455
0.6503666666666668,1.2123957281989957
0.6520333333333337,1.212400384811871
0.6536999999999997,1.2124096980376216
0.6553666666666667,1.2124190112633721
0.6570333333333336,1.212423667876247
0.6587000000000005,1.212423667876247
0.6603666666666665,1.2124283244891223
0.6620333333333335,1.2124283244891223
0.6637000000000004,1.2124283244891223
0.6653666666666664,1.2124283244891223
0.6670333333333334,1.2124283244891223
0.6687000000000003,1.2124283244891223
0.6703666666666663,1.2124329811019976
0.6720333333333333,1.2124329811019976
0.6737166666666665,1.2124329811019976
0.6753833333333334,1.212437637714873
0.6770500000000004,1.212437637714873
0.6787166666666664,1.2124422943277482
0.6803833333333333,1.2124516075534988
0.6820500000000003,1.2124562641663736
0.6837166666666663,1.2124655773921242
0.6853833333333332,1.2124748906178748
0.6870500000000002,1.2124842038436254
0.6887166666666671,1.2124888604565003
0.6903833333333331,1.2124888604565003
0.69205,1.2124888604565003
0.693716666666667,1.2124888604565003
0.695383333333333,1.2124842038436254
0.69705,1.2124842038436254
0.6987166666666669,1.2124795472307501
0.7003833333333338,1.2124795472307501
0.7020499999999998,1.2124748906178748
0.7037166666666668,1.2124748906178748
0.7054,1.2124795472307501
0.707066666666667,1.2124795472307501
0.708733333333333,1.2124842038436254
0.7103999999999999,1.2124888604565003
0.7120666666666668,1.2124888604565003
0.7137333333333329,1.2124888604565003
0.7153999999999998,1.2124888604565003
0.7170666666666667,1.2124888604565003
0.7187333333333337,1.2124842038436254
0.7203999999999997,1.2124888604565003
0.7220666666666666,1.2124888604565003
0.7237333333333336,1.2124981736822509
0.7253999999999996,1.2125074869080015
0.7270666666666665,1.212516800133752
0.7287333333333335,1.2125307699723775
0.7304000000000004,1.2125400831981281
0.7320833333333336,1.2125493964238787
0.7337333333333333,1.2125493964238787
0.7354166666666666,1.2125493964238787
0.7370833333333335,1.2125400831981281
0.7387500000000005,1.2125307699723775
0.7404166666666665,1.212516800133752
0.7420833333333334,1.2125028302951266
0.7437500000000004,1.212493517069376
0.7454166666666664,1.2124888604565003
0.7470833333333333,1.2124888604565003
0.7487500000000002,1.212493517069376
0.7504166666666672,1.2125028302951266
0.7520833333333332,1.2125121435208768
0.7537500000000001,1.2125261133595027
0.7554166666666671,1.2125354265852533
0.7570833333333331,1.2125447398110039
0.75875,1.212554053036754
0.760416666666667,1.212554053036754
0.762083333333333,1.2125587096496293
0.7637499999999999,1.2125587096496293
0.7654333333333332,1.2125587096496293
0.7671000000000001,1.2125587096496293
0.768766666666667,1.2125587096496293
0.7704333333333331,1.2125633662625046
0.7721,1.21256802287538
0.7737666666666669,1.2125726794882548
0.775433333333333,1.2125819927140054
0.7770999999999999,1.212586649326881
0.7787666666666668,1.2125959625526312
0.7804333333333338,1.2126006191655065
0.7820999999999998,1.2126099323912571
0.7837666666666667,1.2126099323912571
0.7854333333333336,1.212614589004132
0.7870999999999997,1.2126099323912571
0.7887666666666666,1.2126099323912571
0.7904333333333335,1.2126099323912571
0.7921000000000005,1.2126052757783818
0.7937666666666665,1.2126099323912571
0.7954499999999998,1.2126099323912571
0.7971166666666667,1.2126192456170077
0.7987833333333336,1.2126239022298826
0.8004499999999997,1.2126332154556332
0.8021166666666666,1.2126425286813838
0.8037833333333335,1.2126518419071344
0.8054499999999996,1.212661155132885
0.8071166666666665,1.2126658117457598
0.8087833333333334,1.2126704683586351
0.8104500000000003,1.2126751249715104
0.8121166666666664,1.212684438197261
0.8137833333333333,1.2126890948101359
0.8154500000000002,1.2126937514230116
0.8171166666666663,1.2126984080358865
0.8187833333333332,1.2127030646487622
0.8204500000000001,1.2127030646487622
0.822116666666667,1.212707721261637
0.8238000000000003,1.212707721261637
0.8254666666666663,1.212707721261637
0.8271333333333333,1.2127123778745124
0.8288000000000002,1.2127170344873877
0.8304666666666671,1.212721691100263
0.8321333333333332,1.212731004326013
0.8338000000000001,1.2127403175517637
0.835466666666667,1.2127496307775143
0.8371333333333331,1.2127542873903896
0.8388,1.2127636006161402
0.8404666666666669,1.2127682572290155
0.8421333333333338,1.2127682572290155
0.8437999999999999,1.2127682572290155
0.8454666666666668,1.2127682572290155
0.8471333333333337,1.2127682572290155
0.8487999999999998,1.2127682572290155
0.8504666666666667,1.2127729138418903
0.8521333333333336,1.212777570454766
0.8537999999999997,1.212782227067641
0.8554833333333329,1.2127868836805162
0.8571499999999999,1.2127915402933915
0.8588166666666668,1.2127915402933915
0.8604833333333337,1.2127915402933915
0.8621499999999997,1.2127868836805162
0.8638166666666667,1.212782227067641
0.8654833333333336,1.2127729138418903
0.8671499999999996,1.2127636006161402
0.8688166666666666,1.2127542873903896
0.8704833333333335,1.2127449741646394
0.8721500000000004,1.2127403175517637
0.8738166666666665,1.2127356609388888
0.8754833333333334,1.2127356609388888
0.8771500000000003,1.2127403175517637
0.8788166666666664,1.2127496307775143
0.8804833333333333,1.212758944003265
0.8821500000000002,1.2127682572290155
0.8838166666666671,1.212777570454766
0.8854833333333332,1.2127868836805162
0.8871666666666664,1.2127915402933915
0.8888333333333334,1.2127915402933915
0.8905000000000003,1.2127868836805162
0.8921666666666663,1.212777570454766
0.8938333333333333,1.2127682572290155
0.8955000000000002,1.212758944003265
0.8971666666666662,1.2127496307775143
0.8988333333333332,1.2127449741646394
0.9005000000000001,1.2127449741646394
0.902166666666667,1.2127449741646394
0.903833333333333,1.2127542873903896
0.9055,1.212758944003265
0.9071666666666669,1.2127682572290155
0.9088333333333329,1.212777570454766
0.9104999999999999,1.212782227067641
0.9121666666666668,1.212782227067641
0.9138333333333337,1.212782227067641
0.9154999999999998,1.212777570454766
0.917183333333333,1.2127729138418903
0.91885,1.2127636006161402
0.9205166666666669,1.212758944003265
0.9221833333333338,1.2127542873903896
0.9238499999999998,1.2127496307775143
0.9255166666666668,1.2127496307775143
0.9271833333333337,1.2127496307775143
0.9288499999999997,1.2127542873903896
0.9305166666666667,1.2127542873903896
0.9321833333333336,1.2127542873903896
0.9338500000000005,1.2127542873903896
0.9355166666666666,1.2127542873903896
0.9371833333333335,1.2127496307775143
0.9388500000000004,1.2127496307775143
0.9405166666666664,1.2127449741646394
0.9421833333333334,1.2127356609388888
0.9438500000000003,1.212731004326013
0.9455166666666663,1.212721691100263
0.9471833333333333,1.2127170344873877
0.9488666666666665,1.2127123778745124
0.9505333333333335,1.212707721261637
0.9522000000000004,1.212707721261637
0.9538666666666664,1.2127123778745124
0.9555333333333333,1.212721691100263
0.9572000000000003,1.2127263477131383
0.9588666666666663,1.2127356609388888
0.9605333333333332,1.2127449741646394
0.9622000000000002,1.2127449741646394
0.9638666666666671,1.2127449741646394
0.9655333333333331,1.2127403175517637
0.9672000000000001,1.2127356609388888
0.968866666666667,1.2127263477131383
0.970533333333333,1.2127170344873877
0.9722,1.212707721261637
0.9738666666666669,1.2126984080358865
0.9755333333333338,1.2126937514230116
0.9771999999999998,1.2126890948101359
0.9788833333333331,1.2126890948101359
0.98055,1.2126937514230116
0.982216666666667,1.2126984080358865
0.983883333333333,1.212707721261637
0.9855499999999999,1.2127123778745124
0.9872166666666669,1.2127170344873877
0.9888833333333329,1.2127170344873877
0.9905499999999998,1.2127170344873877
0.9922166666666667,1.2127170344873877
0.9938833333333337,1.212707721261637
0.9955499999999997,1.2127030646487622
0.9972166666666666,1.2126984080358865
0.9988833333333336,1.2126937514230116
1.0005499999999996,1.2126890948101359
1.0022166666666665,1.212684438197261
1.0038833333333335,1.212684438197261
1.0055500000000004,1.212684438197261
1.0072166666666664,1.2126797815843857
1.0088999999999997,1.2126797815843857
1.0105666666666666,1.2126751249715104
1.0122333333333335,1.2126751249715104
1.0139000000000005,1.2126704683586351
1.0155666666666665,1.2126704683586351
1.0172333333333334,1.2126658117457598
1.0189000000000004,1.2126658117457598
1.0205666666666664,1.2126658117457598
1.0222333333333333,1.2126658117457598
1.0239000000000003,1.2126658117457598
1.0255666666666672,1.2126658117457598
1.0272333333333332,1.2126658117457598
1.0289000000000001,1.2126704683586351
1.0305666666666662,1.2126704683586351
1.0322333333333331,1.2126704683586351
1.0339,1.2126704683586351
1.035566666666667,1.2126658117457598
1.037233333333334,1.2126658117457598
1.0389166666666663,1.212661155132885
1.0405833333333332,1.2126564985200092
1.0422500000000001,1.2126564985200092
1.043916666666667,1.2126471852942586
1.045583333333333,1.2126425286813838
1.04725,1.2126378720685085
1.048916666666667,1.2126332154556332
1.050583333333333,1.2126285588427579
1.05225,1.2126239022298826
1.0539166666666668,1.2126239022298826
1.0555833333333338,1.2126192456170077
1.0572499999999998,1.2126239022298826
1.0589166666666667,1.2126239022298826
1.0605833333333337,1.2126285588427579
1.0622499999999997,1.2126332154556332
1.0639166666666666,1.2126425286813838
1.0655833333333335,1.2126471852942586
1.0672500000000005,1.2126518419071344
1.0689333333333328,1.2126564985200092
1.0705999999999998,1.2126564985200092
1.0722666666666667,1.2126564985200092
1.0739333333333336,1.2126518419071344
1.0756000000000006,1.2126471852942586
1.0772666666666666,1.2126378720685085
1.0789333333333335,1.2126332154556332
1.0805999999999996,1.2126239022298826
1.0822666666666665,1.2126192456170077
1.0839333333333334,1.2126099323912571
1.0856000000000003,1.2126052757783818
1.0872666666666673,1.2126052757783818
1.0889333333333333,1.2126052757783818
1.0906000000000002,1.2126052757783818
1.0922666666666663,1.2126099323912571
1.0939333333333332,1.212614589004132
1.0956000000000001,1.2126239022298826
1.097266666666667,1.2126285588427579
1.0989500000000003,1.2126332154556332
1.1006166666666664,1.2126378720685085
1.1022833333333333,1.2126378720685085
1.1039500000000002,1.2126378720685085
1.1056166666666671,1.2126332154556332
1.1072833333333332,1.2126285588427579
1.10895,1.2126239022298826
1.110616666666667,1.2126192456170077
1.112283333333333,1.212614589004132
1.11395,1.212614589004132
1.115616666666667,1.212614589004132
1.1172833333333339,1.2126192456170077
1.11895,1.2126285588427579
1.1206166666666668,1.2126332154556332
1.1222833333333329,1.2126425286813838
1.1239499999999998,1.2126518419071344
1.125633333333334,1.212661155132885
1.1273,1.2126658117457598
1.128966666666667,1.2126658117457598
1.130633333333333,1.2126658117457598
1.1322999999999999,1.212661155132885
1.1339666666666668,1.2126518419071344
1.1356333333333337,1.2126378720685085
1.1372999999999998,1.2126285588427579
1.1389666666666667,1.212614589004132
1.1406333333333336,1.2126052757783818
1.1422999999999996,1.2126006191655065
1.1439666666666666,1.2125959625526312
1.1456333333333335,1.212591305939756
1.1473000000000004,1.212591305939756
1.1489666666666665,1.2125959625526312
1.1506333333333334,1.2126006191655065
1.1523000000000003,1.2126052757783818
1.1539666666666664,1.2126099323912571
1.1556333333333333,1.212614589004132
1.1573000000000002,1.212614589004132
1.1589666666666671,1.212614589004132
1.1606499999999995,1.2126099323912571
1.1623166666666664,1.2126052757783818
1.1639833333333334,1.2126006191655065
1.1656500000000003,1.2125959625526312
1.1673166666666672,1.2125959625526312
1.1689833333333333,1.2125959625526312
1.1706500000000002,1.212591305939756
1.1723166666666662,1.212591305939756
1.1739833333333332,1.212586649326881
1.17565,1.2125819927140054
1.177316666666667,1.2125819927140054
1.178983333333334,1.2125773361011305
1.18065,1.2125773361011305
1.182316666666667,1.2125819927140054
1.183983333333333,1.212586649326881
1.1856499999999999,1.212591305939756
1.1873166666666668,1.2125959625526312
1.1889833333333337,1.2125959625526312
1.1906499999999998,1.2126006191655065
1.192333333333333,1.2126006191655065
1.194,1.2126006191655065
1.1956666666666669,1.2126006191655065
1.1973333333333338,1.2126006191655065
1.1989999999999998,1.2125959625526312
1.2006666666666668,1.2126006191655065
1.2023333333333337,1.2126006191655065
1.2039999999999997,1.2126052757783818
1.2056666666666667,1.2126099323912571
1.2073333333333336,1.2126192456170077
1.2090000000000005,1.2126192456170077
1.2106666666666666,1.2126239022298826
1.2123333333333335,1.2126239022298826
1.2139999999999995,1.2126192456170077
1.2156666666666665,1.2126192456170077
1.2173500000000006,1.212614589004132
1.2190166666666666,1.212614589004132
1.2206833333333336,1.212614589004132
1.2223499999999996,1.2126099323912571
1.2240166666666665,1.2126099323912571
1.2256833333333335,1.2126099323912571
1.2273500000000004,1.2126052757783818
1.2290166666666664,1.2126006191655065
1.2306833333333334,1.2125959625526312
1.2323500000000003,1.212591305939756
1.2340166666666663,1.212591305939756
1.2356833333333332,1.212591305939756
1.2373500000000002,1.212591305939756
1.239016666666667,1.212591305939756
1.2406833333333331,1.2125959625526312
1.24235,1.2125959625526312
1.244016666666667,1.2125959625526312
1.245683333333333,1.2126006191655065
1.24735,1.2126006191655065
1.2490166666666669,1.2126006191655065
1.2507000000000001,1.2125959625526312
1.2523666666666662,1.2125959625526312
1.2540333333333331,1.212591305939756
1.2557,1.212586649326881
1.257366666666667,1.2125773361011305
1.259033333333334,1.2125726794882548
1.2607,1.21256802287538
1.2623666666666669,1.2125633662625046
1.264033333333333,1.2125633662625046
1.2656999999999998,1.2125633662625046
1.2673666666666668,1.21256802287538
1.2690333333333337,1.2125726794882548
1.2707000000000006,1.2125819927140054
1.2723666666666666,1.2125819927140054
1.2740333333333336,1.2125819927140054
1.2756999999999996,1.2125773361011305
1.2773666666666665,1.21256802287538
1.2790333333333335,1.2125633662625046
1.2807000000000004,1.212554053036754
1.2823833333333337,1.2125447398110039
1.2840499999999997,1.2125400831981281
1.2857166666666666,1.2125354265852533
1.2873833333333335,1.2125354265852533
1.2890500000000005,1.2125354265852533
1.2907166666666665,1.2125354265852533
1.2923833333333334,1.2125400831981281
1.2940500000000004,1.2125400831981281
1.2957166666666664,1.2125354265852533
1.2973833333333333,1.2125307699723775
1.2990500000000003,1.2125261133595027
1.3007166666666672,1.2125214567466274
1.3023833333333332,1.212516800133752
1.3040500000000002,1.212516800133752
1.3057166666666662,1.2125121435208768
1.3073833333333331,1.2125121435208768
1.30905,1.2125121435208768
1.310716666666667,1.2125074869080015
1.3124000000000002,1.2125074869080015
1.3140666666666663,1.2125074869080015
1.3157333333333332,1.2125074869080015
