2026-02-24 15:13:39 UTC-6,
1.414116667,1.212423668
1.415783333,1.212419011
1.41745,1.212409698
1.419116667,1.212400385
1.420783333,1.212391072
1.422516667,1.212386415
1.424116667,1.212381758
1.425783333,1.212377102
1.427516667,1.212377102
1.429116667,1.212381758
1.4308,1.212381758
1.432516667,1.212381758
1.434133333,1.212377102
1.4358,1.212372445
1.437516667,1.212367789
1.439133333,1.212358475
1.4408,1.212353819
1.442533333,1.212349162
1.444133333,1.212349162
1.4458,1.212349162
1.447533333,1.212349162
1.449133333,1.212353819
1.4508,1.212363132
1.452533333,1.212367789
1.454133333,1.212377102
1.4558,1.212386415
1.457533333,1.212395728
1.459133333,1.212400385
1.4608,1.212405041
1.462533333,1.212405041
1.46415,1.212405041
1.465816667,1.212400385
1.467533333,1.212391072
1.46915,1.212381758
1.470816667,1.212372445
1.472533333,1.212367789
1.47415,1.212363132
1.475816667,1.212363132
1.477533333,1.212363132
1.47915,1.212363132
1.480816667,1.212363132
1.482533333,1.212367789
1.48415,1.212367789
1.485816667,1.212367789
1.487533333,1.212367789
1.48915,1.212363132
1.490816667,1.212353819
1.492533333,1.212349162
1.494166667,1.212344505
1.495833333,1.212344505
1.497533333,1.212344505
1.499166667,1.212349162
1.500833333,1.212358475
1.502533333,1.212367789
1.504166667,1.212372445
1.505833333,1.212377102
1.507533333,1.212381758
1.509166667,1.212377102
1.510833333,1.212372445
1.512533333,1.212367789
1.514166667,1.212363132
1.515833333,1.212363132
1.517533333,1.212358475
1.519166667,1.212363132
1.520833333,1.212367789
1.522533333,1.212372445
1.524183333,1.212377102
1.52585,1.212381758
1.527533333,1.212386415
1.529183333,1.212386415
1.53085,1.212381758
1.532533333,1.212377102
1.534183333,1.212372445
1.53585,1.212367789
1.537533333,1.212363132
1.539183333,1.212358475
1.54085,1.212358475
1.542533333,1.212363132
1.544183333,1.212363132
1.54585,1.212367789
1.547533333,1.212377102
1.549183333,1.212381758
1.55085,1.212391072
1.552533333,1.212400385
1.554183333,1.212405041
1.555866667,1.212409698
1.557533333,1.212409698
1.5592,1.212409698
1.560866667,1.212409698
1.562533333,1.212405041
1.5642,1.212400385
1.565866667,1.212395728
1.567533333,1.212391072
1.5692,1.212386415
1.570866667,1.212381758
1.572533333,1.212381758
1.5742,1.212386415
1.575866667,1.212395728
1.577533333,1.212405041
1.5792,1.212414355
1.580866667,1.212423668
1.582533333,1.212432981
1.5842,1.212437638
1.585883333,1.212437638
1.58755,1.212442294
1.589216667,1.212437638
1.590883333,1.212437638
1.59255,1.212437638
1.594216667,1.212437638
1.595883333,1.212437638
1.59755,1.212432981
1.599216667,1.212432981
1.600883333,1.212432981
1.60255,1.212428324
1.604216667,1.212428324
1.605883333,1.212423668
1.60755,1.212423668
1.609216667,1.212423668
1.610883333,1.212423668
1.61255,1.212428324
1.614216667,1.212432981
1.615883333,1.212442294
1.617566667,1.212451608
1.619233333,1.212460921
1.6209,1.212470234
1.622566667,1.212484204
1.624233333,1.212493517
1.6259,1.212498174
1.627566667,1.212498174
1.629233333,1.212498174
1.6309,1.21248886
1.632566667,1.212479547
1.634233333,1.212465577
1.6359,1.212456264
1.637566667,1.212451608
1.639233333,1.212446951
1.6409,1.212446951
1.642566667,1.212446951
1.644233333,1.212456264
1.6459,1.212460921
1.647583333,1.212470234
1.64925,1.212479547
1.650916667,1.212484204
1.652583333,1.21248886
1.65425,1.21248886
1.655916667,1.212484204
1.657583333,1.212484204
1.65925,1.212479547
1.660916667,1.212479547
1.662583333,1.212479547
1.66425,1.212479547
1.665916667,1.212479547
1.667583333,1.212484204
1.66925,1.212484204
1.670916667,1.212484204
1.672583333,1.21248886
1.67425,1.21248886
1.675916667,1.21248886
1.6776,1.212493517
1.679266667,1.212493517
1.680933333,1.212498174
1.6826,1.212498174
1.684266667,1.212498174
1.685933333,1.212498174
1.6876,1.212498174
1.689266667,1.212498174
1.690933333,1.212498174
1.6926,1.212493517
1.694266667,1.21248886
1.695933333,1.212484204
1.6976,1.212479547
1.699266667,1.212474891
1.700933333,1.212470234
1.7026,1.212465577
1.704266667,1.212460921
1.705933333,1.212456264
1.707616667,1.212456264
1.709283333,1.212451608
1.71095,1.212446951
1.712616667,1.212442294
1.714283333,1.212437638
1.71595,1.212432981
1.717616667,1.212423668
1.719283333,1.212414355
1.72095,1.212409698
1.722616667,1.212400385
1.724283333,1.212391072
1.72595,1.212381758
1.727616667,1.212372445
1.729283333,1.212363132
1.73095,1.212353819
1.732633333,1.212344505
1.7343,1.212335192
1.735966667,1.212325879
1.737633333,1.212321222
1.7393,1.212311909
1.740966667,1.212302596
1.742633333,1.212293283
1.7443,1.212283969
1.745966667,1.212274656
1.747633333,1.212260686
1.7493,1.212246717
1.750966667,1.21222809
1.752633333,1.212209464
1.7543,1.212186181
1.755966667,1.212162898
1.757633333,1.212139614
1.7593,1.212116331
1.760966667,1.212097705
1.762633333,1.212079079
1.7643,1.212060452
1.765966667,1.212041826
1.767633333,1.212023199
1.769316667,1.212004573
1.770983333,1.21198129
1.77265,1.211958007
1.774316667,1.211930067
1.775983333,1.211902127
1.77765,1.211869531
1.779316667,1.211841591
1.780983333,1.211808995
1.78265,1.211776399
1.784316667,1.211739146
1.785983333,1.211706549
1.78765,1.211673953
1.789316667,1.211646014
1.790983333,1.211613417
1.79265,1.211580821
1.794316667,1.211552881
1.795983333,1.211524942
1.79765,1.211497002
1.799333333,1.211469062
1.801,1.211441123
1.802666667,1.211413183
1.804333333,1.2113899
1.806,1.21136196
1.807666667,1.211329364
1.809333333,1.211296768
1.811,1.211259515
1.812666667,1.211217605
1.814333333,1.211175696
1.816,1.211129129
1.817666667,1.211077907
1.819333333,1.211022027
1.821,1.210970805
1.822666667,1.210919582
1.824333333,1.210868359
1.826016667,1.210821793
1.827683333,1.210775227
1.82935,1.210733317
1.831016667,1.210691408
1.832683333,1.210649498
1.83435,1.210607589
1.836016667,1.210561023
1.837683333,1.210514457
1.83935,1.210463234
1.841016667,1.210407355
1.842683333,1.210356132
1.84435,1.210295596
1.846016667,1.210239716
1.847683333,1.21017918
1.84935,1.210118645
1.851016667,1.210058109
1.852683333,1.210002229
1.85435,1.20994635
1.856016667,1.20989047
1.857683333,1.209829935
1.859366667,1.209774055
1.861033333,1.209718176
1.8627,1.209662296
1.864366667,1.209606417
1.866033333,1.209550538
1.8677,1.209499315
1.869366667,1.209443436
1.871033333,1.209387556
1.8727,1.20932702
1.874366667,1.209266484
1.876033333,1.209201292
1.8777,1.209136099
1.879366667,1.20906625
1.881033333,1.208996401
1.8827,1.208926552
1.884366667,1.208856702
1.886033333,1.208786853
1.8877,1.208712347
1.889383333,1.208642498
1.89105,1.208572649
1.892716667,1.208498143
1.894383333,1.208423637
1.89605,1.208353788
1.897716667,1.208279282
1.899383333,1.208204777
1.90105,1.208134927
1.902716667,1.208060422
1.904383333,1.207990572
1.90605,1.207920723
1.907716667,1.207855531
1.909383333,1.207790338
1.91105,1.207720489
1.912716667,1.207655296
1.914383333,1.207590104
1.91605,1.207524911
1.917716667,1.207459719
1.919383333,1.207394526
1.921066667,1.207324677
1.922733333,1.207254828
1.9244,1.207180322
1.926066667,1.207101159
1.927733333,1.207021997
1.9294,1.206938178
1.931066667,1.206854359
1.932733333,1.20677054
1.9344,1.206682064
1.936066667,1.206598245
1.937733333,1.206519083
1.9394,1.20643992
1.941066667,1.206360758
1.942733333,1.206286252
1.9444,1.20620709
1.946066667,1.206132584
1.947733333,1.206058078
1.9494,1.205983572
1.951083333,1.205909066
1.95275,1.205834561
1.954416667,1.205764711
1.956083333,1.205694862
1.95775,1.205625013
1.959416667,1.205564477
1.961083333,1.205499285
1.96275,1.205434092
1.964416667,1.205368899
1.966083333,1.20529905
1.96775,1.205224544
1.969416667,1.205150039
1.971083333,1.205075533
1.97275,1.20499637
1.974416667,1.204917208
1.976083333,1.204833389
1.97775,1.20474957
1.979416667,1.204665751
1.9811,1.204581932
1.982766667,1.204502769
1.984433333,1.20441895
1.9861,1.204339788
1.987766667,1.204260626
